      1        2         3       4       5     6     7    8    9    10    11   12  13   14    15    16    17   18    19    20
    Date      Time      Lat     Lon     Dep    ML    MC   N   Dmin  ehz   ehr  tag NSg  MwSg  fcSg  aicS  NPg  MwPg  fcPg  aicP
2019-12-19 04:12:15.95 41.091 -111.542 10.23 -9.99  1.28  20  12.0  1.00  0.30  eq   8  1.77  8.23 -114.9   1  3.08  6.14  -77.1
2019-12-21 13:04:01.35 39.144 -111.578 22.76 -9.99  0.77   8   7.0  1.20  0.60  eq   3  1.87  3.74  -70.5   0  0.00  0.00    0.0
2019-12-21 23:39:44.87 36.935 -112.604 22.88 -9.99  1.48  11  21.0  1.10  0.50  eq   3  1.55 19.07 -123.9   0  0.00  0.00    0.0
2019-12-23 01:53:38.55 39.414 -110.320 -1.21 -9.99  1.93   6   1.0  0.30  1.40 mis   4  2.06  1.57 -108.7   2  1.90  2.86  -87.3
2019-12-26 10:06:46.70 41.516 -111.731 10.31 -9.99  0.98  13   8.0  0.90  0.40  eq   7  1.96  4.91 -136.5   2  2.24  7.04 -102.4
2019-12-26 12:29:06.83 41.523 -111.735 10.47  1.71  1.39  18   8.0  0.70  0.30  eq  19  2.43  3.37 -108.7  10  2.64  3.97 -116.6
2019-12-26 12:29:41.67 41.524 -111.728  9.81  1.71  1.39  14   8.0  0.90  0.40  eq   2  3.04  1.86  -55.6   2  2.58 16.09  -95.6
2019-12-29 17:43:45.23 41.059 -111.209 19.60  2.36  2.38  36  18.0  0.60  0.50  eq  25  2.62  7.83 -147.2  22  2.72 12.55 -124.5
2019-12-30 15:33:38.89 40.640 -111.587  9.09 -9.99  0.33  12   7.0  0.90  0.50  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2019-12-30 18:09:49.60 40.643 -111.585  9.57  1.29  1.26  30   7.0  0.60  0.30  eq   8  1.92 10.36  -75.2   2  1.84 13.73 -103.0
2019-12-30 18:52:36.56 40.638 -111.584 10.06 -9.99  1.04  23   7.0  0.60  0.30  eq   3  1.46 10.34 -139.3   0  0.00  0.00    0.0
2019-12-30 19:01:42.96 40.638 -111.578 10.63  1.06  1.04  24   7.0  1.00  0.50  eq   6  1.93  7.06  -70.8   0  0.00  0.00    0.0
2019-12-31 10:49:25.12 38.575 -112.254 13.01 -9.99  1.49  12  17.0  1.30  0.50  eq  17  2.14  5.46 -113.3  12  2.16 12.68 -109.5
2020-01-03 12:57:52.98 38.124 -113.086  7.71 -9.99  0.71  10   8.0  1.40  1.00  eq  11  1.73 1231.82 -139.2   3  1.87 15.11 -108.2
2020-01-03 22:38:48.76 37.206 -113.182 21.97  2.02  1.89  17  17.0  0.80  0.50  eq  18  2.19  7.31 -118.3  10  2.39 17.30 -119.8
2020-01-04 07:45:01.93 38.876 -111.550 19.26  2.41  2.22  28  15.0  0.60  0.40  eq  28  2.56  6.14 -144.3  25  2.65 10.32 -125.0
2020-01-04 08:29:53.86 38.883 -111.556 21.24  1.80  1.85  20  16.0  0.70  0.40  eq  22  2.15  7.93 -116.2  11  2.43 13.13 -126.8
2020-01-05 12:00:04.35 40.244 -111.175 22.60 -9.99  1.89  12  20.0  1.90  0.60  eq  14  2.21  4.44  -95.3   4  2.42  5.45  -77.9
2020-01-14 05:53:06.62 40.758 -111.632  9.65 -9.99  0.13   9  12.0  1.60  0.60  eq   1  1.16  6.35 -146.5   0  0.00  0.00    0.0
2020-01-15 22:33:51.67 40.619 -111.386 -0.84 -9.99  1.01   5   2.0  0.40  0.60  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-01-15 23:19:22.64 37.027 -113.888 12.00 -9.99  0.78   7  14.0  0.70  1.10  eq   1  2.21  1.70  -69.4   0  0.00  0.00    0.0
2020-01-17 05:33:18.24 38.879 -111.544 20.32  1.89  1.88  17  15.0  0.70  0.40  eq   7  2.38  5.84 -139.1   2  2.58  7.15 -105.0
2020-01-17 15:50:53.85 38.324 -112.886 12.45 -9.99  0.91  11  15.0  1.40  0.90  eq   4  1.64 11.69 -123.0   0  0.00  0.00    0.0
2020-01-18 12:30:12.43 38.418 -112.939 15.94 -9.99  0.19   7   8.0  0.70  1.00  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-01-20 16:18:38.82 36.963 -112.896 17.50  2.61  2.29  14   9.0  0.90  0.40  eq  16  2.59 13.49 -125.4  12  2.65 12.57 -119.8
2020-01-22 16:12:14.22 37.599 -113.302  7.51 -9.99  1.22   8   8.0  0.90  0.60  eq   7  1.79  7.06 -109.8   2  2.17  2.70 -102.9
2020-01-22 16:50:42.13 37.597 -113.312  9.97  2.38  2.15  21   7.0  0.60  0.40  eq  16  2.54  7.38 -128.8  11  2.62  6.12 -112.9
2020-01-22 16:51:26.63 37.589 -113.299  8.75  2.03  2.08  12   7.0  0.80  0.60  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-01-23 00:51:55.31 37.596 -113.310  9.29  2.13  1.86  22   7.0  0.60  0.30  eq  20  2.48  6.66 -120.9  12  2.62  5.44 -121.6
2020-01-24 02:28:11.47 37.905 -113.006 16.21 -9.99  0.68   8  22.0  0.80  2.00  eq   8  1.53 11.25 -111.4   1  2.04  3.93  -97.6
2020-01-25 05:48:49.90 38.480 -112.851 -0.12 -9.99  0.24  15   1.0  0.20  0.40 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-01-25 06:00:15.26 38.481 -112.849 -0.19 -9.99  0.33  16   1.0  0.10  0.40 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-01-25 06:33:29.41 38.484 -112.849 -0.63 -9.99  0.52  14   1.0  0.20  0.30 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-01-25 07:30:05.05 38.485 -112.852  0.25 -9.99  0.23  10   1.0  0.60  0.40 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-02-01 00:48:37.21 40.727 -111.608 12.73 -9.99  0.46  13  13.0  1.20  0.40  eq   0  0.00  0.00    0.0   1  2.05  3.66  -64.2
2020-02-02 20:30:55.26 38.743 -111.620 19.01 -9.99  1.58  12  18.0  1.30  0.50  eq   4  1.97  9.41 -105.4   2  1.88 32.15 -129.2
2020-02-09 19:57:57.60 38.567 -112.492  5.45 -9.99  1.21  10   6.0  1.00  0.60  eq  11  2.46  1.50  -89.4   4  2.38  4.57  -74.2
2020-02-11 16:30:24.48 39.703 -110.608 -2.12 -9.99  1.18   9   2.0  0.40  0.30 mis   1  1.14  2.13 -105.7   0  0.00  0.00    0.0
2020-02-14 16:59:47.15 38.486 -112.855  0.00 -9.99 -0.39  10   2.0  0.10  0.70 gis   0  0.00  0.00    0.0   1  2.69  8.98  -78.3
2020-02-15 06:09:57.12 38.257 -112.707  6.18 -9.99  0.39  13   6.0  0.80  0.30  eq   7  1.60  8.89  -99.4   0  0.00  0.00    0.0
2020-02-15 16:25:14.66 39.377 -112.074 12.54  1.98  1.77  23   8.0  0.60  0.30  eq  19  2.53  4.79 -118.3  10  2.48  6.04 -117.8
2020-02-16 01:00:05.43 36.970 -113.508  9.10  2.50  2.29  20  12.0  0.50  0.40  eq  19  2.73  3.98 -133.6  15  2.77  5.86 -136.4
2020-02-19 05:00:43.53 37.017 -113.763 12.78 -9.99  1.17  13  14.0  0.80  1.30  eq   8  1.86 12.57 -159.1   0  0.00  0.00    0.0
2020-02-19 13:03:36.65 38.489 -112.846  0.15 -9.99  0.58  16   1.0  0.60  0.50 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-02-19 13:41:46.81 38.481 -112.858 -0.19 -9.99 -0.60  11   2.0  0.10  0.70 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-02-19 18:12:55.32 38.485 -112.846  0.57 -9.99  0.29  14   1.0  1.10  0.60 gis   0  0.00  0.00    0.0   2  2.57  7.53 -122.6
2020-02-19 18:20:30.13 38.483 -112.853 -0.02 -9.99 -9.99   8   2.0  0.10  1.10 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-02-19 18:42:05.24 38.486 -112.846  0.30 -9.99  0.17  13   1.0  0.70  0.40 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-02-25 01:54:51.32 41.659 -112.449  4.01  1.83  1.67  17   1.0  0.70  0.50  eq  13  2.29  8.63 -118.6   7  2.33 10.27  -98.1
2020-02-27 11:40:05.75 39.703 -110.609 -1.88 -9.99  0.84   7   2.0  0.30  0.50 mis   1  1.45  3.12  -55.0   0  0.00  0.00    0.0
2020-03-02 15:13:42.40 41.769 -112.396 10.35 -9.99  0.57   7  12.0  1.60  0.40  eq   1  1.59 24.43 -155.0   0  0.00  0.00    0.0
2020-03-03 03:05:39.82 38.488 -112.850  0.04 -9.99 -0.42  10   1.0  0.50  0.40 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-03 21:17:23.49 38.462 -112.799  5.11 -9.99  0.67  18   5.0  0.60  0.60  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-04 09:17:33.62 38.481 -112.853 -0.32 -9.99  0.05  10   2.0  0.20  0.90 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-06 17:45:58.55 38.496 -112.850 -2.85 -9.99 -0.27   8   2.0  1.10  0.60 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-07 15:01:40.47 38.492 -112.847 -0.31 -9.99  1.13  17   1.0  0.10  0.40 gis   5  1.65 19.60  -86.1   0  0.00  0.00    0.0
2020-03-07 15:08:30.77 38.496 -112.852 -0.29 -9.99  0.53  15   1.0  0.10  0.30 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-07 15:44:23.46 38.502 -112.858 -0.19 -9.99 -0.76   8   1.0  0.50  0.30 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-07 15:46:50.10 38.501 -112.859 -0.75 -9.99 -0.47  11   1.0  0.70  0.20 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-07 15:48:06.15 38.499 -112.854 -0.43 -9.99  0.20  11   2.0  0.20  0.40 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-07 15:52:52.62 38.495 -112.852 -0.28 -9.99  0.91  17   1.0  0.10  0.40 gis   2  1.28 12.06 -116.6   0  0.00  0.00    0.0
2020-03-07 16:00:30.94 38.498 -112.856 -0.36 -9.99 -0.01  14   1.0  0.10  0.30 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-07 17:06:17.65 38.498 -112.863 -0.22 -9.99 -9.99  10   1.0  0.40  0.40 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-07 18:46:31.61 38.499 -112.855 -0.23 -9.99 -0.14  12   1.0  0.10  0.40 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-07 19:06:55.32 38.494 -112.841 -0.05 -9.99  0.02  10   1.0  0.30  1.60 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-07 19:08:22.61 38.497 -112.852 -0.25 -9.99  0.87  14   1.0  0.10  0.40 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-08 15:18:14.65 38.471 -112.849  0.66 -9.99  0.38  17   2.0  1.50  0.40 gis   3  1.24 144.25 -116.6   1  1.47  7.34  -93.5
2020-03-12 03:50:13.19 38.493 -112.835 -0.01 -9.99  0.13  15   2.0  0.30  0.70 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-13 15:20:39.84 40.446 -111.959 10.48 -9.99  0.70  16   1.0  0.80  0.50  eq   1  3.85  0.11  -30.6   0  0.00  0.00    0.0
2020-03-13 23:45:33.80 37.035 -114.033 11.57  2.08  1.74  13  16.0  0.70  1.10  eq  11  2.31  6.30 -144.7   6  2.46 17.03 -106.3
2020-03-14 02:16:23.18 36.993 -113.504 11.12 -9.99  1.45  11  11.0  0.70  0.70  eq   5  1.80  8.47 -111.8   1  1.95  6.60 -125.3
2020-03-14 21:00:20.03 38.359 -112.616  9.11 -9.99  0.76  12   9.0  1.00  0.40  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-15 13:00:07.64 38.475 -112.881 -0.30 -9.99 -0.16   6   2.0  0.30  0.80 gis   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-17 07:05:50.66 39.410 -110.312 -0.95 -9.99  1.34   6   2.0  0.50  1.30 mis   2  2.02  0.74 -138.7   0  0.00  0.00    0.0
2020-03-18 13:09:31.53 40.751 -112.078 11.90 -9.99  5.70  59   4.0  0.40  0.30  eq  36  5.54  0.59 -191.6  35  5.70  0.58 -189.9
2020-03-18 13:10:08.21 40.747 -112.081  8.53 -9.99  3.94  17   4.0  1.20  0.60  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 13:10:16.96 40.748 -112.080  6.94 -9.99  4.01  13   4.0  1.10  0.60  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 13:10:59.44 40.722 -112.108  9.24 -9.99  4.17  28   4.0  0.80  0.50  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 13:11:12.12 40.750 -112.076  9.72 -9.99  3.74  26   4.0  0.80  0.40  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 13:11:30.10 40.759 -112.084  5.64 -9.99  3.20  16   5.0  1.10  0.40  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 13:11:38.93 40.764 -112.102  6.94 -9.99  2.99  24   6.0  0.90  0.40  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 13:11:57.07 40.737 -112.119  8.14 -9.99  3.10  24   6.0  1.00  0.50  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 13:14:05.96 40.748 -112.076  9.35 -9.99  2.76  21   4.0  0.70  0.30  eq   6  2.82  7.83  -89.5   0  0.00  0.00    0.0
2020-03-18 13:14:21.54 40.755 -112.059  8.06 -9.99  3.69  28   4.0  0.60  0.30  eq  17  3.23  6.30  -90.7   5  3.27  7.20  -84.2
2020-03-18 13:15:11.48 40.755 -112.058  8.94  3.67  4.41  40   4.0  0.40  0.30  eq  25  3.56  4.40 -100.1  13  3.58  6.02  -99.2
2020-03-18 13:15:55.76 40.750 -112.043  8.26  3.37  3.58  37   3.0  0.50  0.30  eq   2  3.26  6.77 -107.8   1  3.50  5.85 -136.0
2020-03-18 13:16:03.04 40.761 -112.072  5.95  3.11  3.64  16   4.0  1.10  0.50  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 13:16:38.48 40.766 -112.076  9.59  3.35  4.13  31   4.0  0.80  0.50  eq   1  3.31  6.02  -45.0   2  3.27  7.33  -81.1
2020-03-18 13:18:28.49 40.749 -112.056  8.06  3.19  4.08  39   3.0  0.60  0.40  eq  21  3.49  2.35  -93.9  11  3.38  3.90  -58.0
2020-03-18 13:20:21.76 40.766 -112.067  7.71  2.37  2.98  24   4.0  0.90  0.40  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 13:21:16.20 40.762 -112.077  8.62  2.23  3.27  21   5.0  1.00  0.40  eq   1  2.96 12.38  -25.6   0  0.00  0.00    0.0
2020-03-18 13:22:02.06 40.755 -112.046  8.55  3.67  4.59  55   3.0  0.60  0.20  eq  35  3.72  2.79 -144.4  32  3.79  3.66 -134.6
2020-03-18 13:23:19.86 40.752 -112.094 11.11  3.66  4.17  57   6.0  0.40  0.30  eq  33  3.60  4.88 -117.0  27  3.78  6.90 -112.9
2020-03-18 13:26:19.50 40.768 -112.064  8.91  2.30  2.26  35   3.0  0.80  0.30  eq   2  2.51  7.57  -63.5   1  2.41 13.05  -40.0
2020-03-18 13:27:20.38 40.752 -112.054  7.53  2.55  0.00  27   3.0  0.90  0.40  eq  17  2.93  3.94  -83.6   5  3.28  2.71  -28.5
2020-03-18 13:29:55.65 40.749 -112.056  9.66  3.09  3.80  56   3.0  0.60  0.30  eq  33  3.27  4.09 -137.7  30  3.39  3.73 -133.8
2020-03-18 13:31:18.16 40.755 -112.044  8.48  3.13  3.51  33   3.0  0.60  0.20  eq  16  3.37  2.75  -85.8   7  3.46  5.46  -67.4
2020-03-18 13:32:29.85 40.756 -112.051  9.53  3.86  4.57  41   3.0  0.60  0.30  eq  35  3.85  2.88 -164.5  33  3.92  3.52 -144.2
2020-03-18 13:33:37.01 40.758 -112.055  7.84  2.39  0.00  21   3.0  0.70  0.30  eq   1  3.20 23.03 -138.1   1  2.83 12.13  -81.1
2020-03-18 13:35:15.20 40.756 -112.065  8.29  2.03  2.90  16   4.0  0.80  0.50  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 13:36:24.34 40.754 -112.072  7.29  1.91  1.58  18   4.0  1.10  0.80  eq  35  3.48  3.32 -145.2  18  3.67  3.39 -109.1
2020-03-18 13:36:38.07 40.750 -112.066  9.57  3.50  3.94  46   4.0  0.50  0.30  eq  35  3.52  5.55 -151.6  32  3.64  4.99 -152.7
2020-03-18 13:39:09.44 40.778 -112.080  9.44 -9.99  2.32  20   4.0  0.80  0.40  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 13:39:50.34 40.761 -112.054  8.04  1.85  2.05  25   3.0  0.50  0.30  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 13:40:18.43 40.765 -112.062  6.17 -9.99  1.89  18   5.0  1.40  0.60  eq   5  2.60  8.49  -71.6   1  2.47  8.48  -72.8
2020-03-18 13:40:27.45 40.746 -112.061  9.63 -9.99  2.00  14   3.0  0.60  0.40  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 13:40:56.48 40.776 -112.051  8.39  1.29  1.40  21   2.0  0.70  0.50  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 13:41:02.56 40.741 -112.041  7.93  2.04  2.07  23   2.0  0.50  0.30  eq   2  2.22 10.77  -49.7   0  0.00  0.00    0.0
2020-03-18 13:41:52.69 40.748 -112.042  8.57  1.63  1.62  24   2.0  0.60  0.40  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 13:42:24.99 40.733 -112.077  9.85  2.23  2.73  38   4.0  0.50  0.30  eq  18  2.70  6.21 -104.6   7  2.85 10.15 -107.6
2020-03-18 13:42:35.16 40.747 -112.049  8.94  2.04  2.03  12   3.0  0.70  0.40  eq   3  2.85 11.49  -18.5   0  0.00  0.00    0.0
2020-03-18 13:42:48.59 40.764 -112.077  8.95  2.28  2.93  21   4.0  0.70  0.30  eq   1  3.13  1.15  -32.6   0  0.00  0.00    0.0
2020-03-18 13:43:26.43 40.766 -112.071  7.10  1.77  1.33  21   4.0  0.70  0.40  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 13:44:01.87 40.737 -112.076  9.55  2.19  2.57  21   4.0  0.80  0.50  eq   5  2.32  8.74 -115.8   4  2.56 10.27  -99.0
2020-03-18 13:44:51.11 40.766 -112.052  8.17 -9.99  1.43  19   2.0  0.70  0.40  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 13:46:27.22 40.743 -112.046  6.87  1.43  1.59  17   2.0  0.90  0.40  eq   1  2.08 13.67 -109.2   0  0.00  0.00    0.0
2020-03-18 13:46:41.19 40.745 -112.087  7.12 -9.99  0.71  17   5.0  1.10  0.60  eq  14  2.61  6.79  -96.8   0  0.00  0.00    0.0
2020-03-18 13:46:53.70 40.750 -112.056  8.65  2.16  2.87  28   3.0  0.60  0.30  eq  17  2.63  7.76 -102.5   4  2.81  7.89 -110.6
2020-03-18 13:47:44.49 40.749 -112.056  8.93  1.85  2.64  23   3.0  0.60  0.30  eq  30  3.00  7.12 -140.3   7  3.83  0.99  -77.7
2020-03-18 13:48:01.21 40.722 -112.089 11.02  3.09  3.32  44   4.0  0.50  0.30  eq  35  3.23  6.08 -158.2  30  3.38  5.58 -147.2
2020-03-18 13:49:39.76 40.761 -112.070  8.38 -9.99  2.06  23   4.0  0.80  0.30  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 13:50:15.21 40.763 -112.074  9.52  2.08  2.22  26   4.0  0.60  0.30  eq   9  2.56  4.58  -66.5   0  0.00  0.00    0.0
2020-03-18 13:50:25.75 40.759 -112.080  9.78  2.06  2.50  16   5.0  0.80  0.50  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 13:52:03.78 40.745 -112.070  7.79  1.67  1.62  19   4.0  0.70  0.30  eq  26  2.72 145.87 -121.9  10  2.88  5.60  -88.2
2020-03-18 13:54:29.86 40.740 -112.067 10.01  2.18  1.60  21   3.0  0.70  0.40  eq  22  2.71  8.14 -122.7   7  2.93  6.23  -92.9
2020-03-18 13:54:41.52 40.702 -112.084 11.63  2.26  2.42  18   2.0  1.10  0.50  eq  17  2.88  2.12  -76.7   1  4.51  0.17  -62.6
2020-03-18 13:56:32.24 40.767 -112.059  8.41  1.93  2.05  31   3.0  0.60  0.30  eq  13  2.42  7.76  -98.3   4  2.35 31.91 -111.8
2020-03-18 13:57:32.66 40.752 -112.058  8.96  1.98  2.35  23   3.0  0.60  0.40  eq   4  2.78  1.69  -57.6   1  2.53 13.30 -112.3
2020-03-18 13:59:30.74 40.704 -112.097  9.98  1.64  1.80  17   2.0  0.80  0.60  eq   4  2.33  3.24  -77.3   0  0.00  0.00    0.0
2020-03-18 14:00:18.94 40.775 -112.087  9.11 -9.99  1.22  21   5.0  0.80  0.40  eq   2  2.46  6.78 -110.6   0  0.00  0.00    0.0
2020-03-18 14:00:24.57 40.782 -112.105  9.10  1.66  1.51  17   6.0  1.30  0.70  eq   1  2.03  9.25  -65.9   0  0.00  0.00    0.0
2020-03-18 14:01:04.19 40.726 -112.096 10.01  2.45  3.18  28   5.0  0.60  0.30  eq  20  3.06  3.57 -111.4  13  3.81  0.76  -75.6
2020-03-18 14:01:46.07 40.766 -112.064  9.52  1.82  2.24  20   3.0  0.70  0.40  eq  26  3.81  2.58 -139.0   1  3.37 29.36  -71.1
2020-03-18 14:02:12.83 40.761 -112.069  9.07 -9.99  4.59  24   4.0  0.80  0.40  eq  36  4.42  1.75 -153.3  34  4.54  1.65 -165.1
2020-03-18 14:04:16.94 40.760 -112.071  8.69 -9.99  2.26  23   4.0  1.00  0.50  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 14:05:04.67 40.755 -112.067  9.12  3.35  3.96  50   4.0  0.50  0.20  eq  26  3.35  6.59 -112.4  15  3.69  3.35 -124.3
2020-03-18 14:06:12.19 40.727 -112.085 10.70  3.41  4.05  50   4.0  0.40  0.20  eq  25  3.40  4.72 -123.7  14  3.60  4.79 -127.4
2020-03-18 14:07:53.20 40.758 -112.073  9.71  2.99  3.23  38  12.0  1.00  0.30  eq  25  3.18  7.74 -111.7  11  3.23  4.73 -131.1
2020-03-18 14:10:52.57 40.769 -112.057  9.27  2.70  3.17  44   3.0  0.60  0.30  eq  29  2.98  6.57 -135.9  25  3.09  7.25 -117.3
2020-03-18 14:13:10.58 40.761 -112.057  8.58  2.03  2.33  31   3.0  0.50  0.30  eq  10  2.56 34.65  -89.4   5  3.00  3.22  -37.2
2020-03-18 14:15:04.20 40.755 -112.064  8.96  1.69  2.30  23   4.0  0.70  0.30  eq  13  2.42  6.70 -118.4   2  2.40 14.21  -67.6
2020-03-18 14:16:10.25 40.755 -112.042  8.18  1.62  1.66  25   3.0  0.70  0.40  eq   0  0.00  0.00    0.0   1  2.17 20.19  -78.3
2020-03-18 14:17:01.60 40.758 -112.052  8.96  1.77  2.17  31   3.0  0.70  0.30  eq  10  2.27  5.58 -108.2   2  2.36 10.99 -102.2
2020-03-18 14:18:59.16 40.748 -112.044  8.77  1.18  1.53  16   2.0  0.50  0.50  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 14:19:35.73 40.757 -112.038  8.01  1.65  1.94  28   3.0  0.50  0.30  eq   3  2.97  3.26  -29.7   0  0.00  0.00    0.0
2020-03-18 14:20:00.89 40.737 -112.079  9.86  1.58  1.63  18   4.0  0.70  0.40  eq   0  0.00  0.00    0.0   1  3.63  2.69 -176.7
2020-03-18 14:20:47.37 40.774 -112.073  9.54  1.67  1.83  29   4.0  0.70  0.40  eq   5  2.08 21.09  -23.9   3  2.28 11.54 -139.1
2020-03-18 14:21:27.52 40.751 -112.040  8.19  1.70  1.89  23   3.0  0.70  0.40  eq   1  2.27  5.10  -98.4   0  0.00  0.00    0.0
2020-03-18 14:21:54.85 40.755 -112.081  9.84  2.12  2.34  34   5.0  0.70  0.40  eq   6  2.73  3.05  -72.3   0  0.00  0.00    0.0
2020-03-18 14:22:22.36 40.747 -112.044  9.29  2.09  2.14  23   2.0  0.80  0.30  eq   2  2.91  7.58  -36.8   0  0.00  0.00    0.0
2020-03-18 14:25:55.43 40.768 -112.075 10.81  0.78  0.84  20   4.0  0.90  0.40  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 14:26:01.49 40.746 -112.063  9.74 -9.99 -9.99  15   3.0  0.70  0.50  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 14:26:06.06 40.768 -112.078  4.32 -9.99  0.81  14   4.0  1.20  0.70  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 14:26:10.93 40.765 -112.081  4.36 -9.99  0.67  14   5.0  1.10  0.50  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 14:26:33.52 40.758 -112.044  7.58  0.98  1.87  16   3.0  0.60  0.40  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 14:27:20.05 40.753 -112.040  7.54 -9.99  0.90  21   3.0  0.90  0.50  eq   0  0.00  0.00    0.0   2  2.63 34.03  -47.5
2020-03-18 14:27:46.35 40.766 -112.069  7.86 -9.99  1.42  14   5.0  1.10  0.40  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 14:27:51.92 40.765 -112.050  6.40 -9.99  0.49  12   4.0  1.20  0.50  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 14:28:49.28 40.736 -112.105 10.24  1.58  1.67  14   8.0  1.20  0.80  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 14:31:23.86 40.735 -112.078  8.12 -9.99  1.18  13  10.0  1.60  0.40  eq   1  1.67  7.84  -74.7   0  0.00  0.00    0.0
2020-03-18 14:33:37.88 40.747 -112.078  8.79  1.16  1.35  24   4.0  0.70  0.40  eq  31  2.90  7.52 -148.8  15  3.17  5.12 -110.3
2020-03-18 14:33:53.08 40.743 -112.077 10.05  2.85  3.11  39   4.0  0.60  0.30  eq  30  3.02  7.54 -160.6  29  3.12 10.73 -147.4
2020-03-18 14:35:22.93 40.724 -112.067 10.11 -9.99  0.96  17   3.0  0.80  0.50  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 14:35:28.31 40.739 -112.106  7.03  1.57  1.48  22   6.0  0.70  0.50  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 14:36:26.56 40.757 -112.058  8.73  1.50  1.70  23   3.0  0.70  0.40  eq   3  1.87 14.63 -111.0   2  2.27 52.33 -128.0
2020-03-18 14:36:58.57 40.766 -112.091  8.79 -9.99  1.18  19   5.0  1.10  0.40  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2020-03-18 14:38:10.18 40.767 -112.053  8.41  1.59  1.55  28   2.0  0.60  0.30  eq   7  2.25  5.06 -106.4   1  2.27  7.93  -89.6
