   Date       Time      Lat     Lon     Dep  Tag   F1    F2    F3    F4     F5    F6    F7     F8    F9   F10   F11   F12
2017-10-03 16:38:33.32 39.999 -111.760  8.73  eq -0.03  0.63  0.57 -113.4 -118.6 14.70 14.81 -0.21 -0.34 -0.35  0.26  0.15
2017-10-05 17:40:03.38 39.539 -112.206 -2.00  ex -0.12 -0.01  0.05  -82.5 -107.1 14.15 12.75 -0.07 -0.13  0.06  0.30  0.55
2017-10-12 21:04:03.92 40.587 -109.518 -2.00  ex -0.35 -0.47 -0.50 -108.3 -119.9 14.04 13.58 -0.50 -0.23 -0.27  0.48  0.81
2017-10-15 20:47:31.89 40.503 -112.138 -2.00  ex -0.06  0.42  0.50  -74.6  -92.0 13.23 11.87 -0.29 -0.05  0.03  0.09  0.47
2017-10-18 21:18:03.46 39.550 -112.207 -2.00  ex -0.12 -0.07  0.17  -67.5 -104.0 14.86 12.36 -0.10 -0.22  0.11  0.03  0.17
2017-10-22 20:26:49.51 40.508 -112.160 -2.00  ex -0.06  0.48  1.24  -85.8 -110.2 12.61 11.46 -0.27 -0.08  0.20 -0.09  0.42
2017-11-01 15:58:43.62 40.761 -111.453 13.42  eq -0.13  0.40  0.34 -102.4 -128.8 15.56 15.82 -0.41 -0.35 -0.31  0.04  0.17
2017-11-09 21:00:14.48 39.551 -112.203 -2.00  ex  0.00  0.13  0.75  -44.6  -82.0 13.93 11.59 -0.14 -0.28  0.00  0.22  0.34
2017-11-13 00:31:41.15 41.490 -111.758 11.03  eq -0.08  0.35  0.32  -94.0 -109.1 15.24 14.78 -0.63 -0.60 -0.50  0.04  0.17
2017-11-13 00:34:58.65 41.487 -111.755 10.99  eq  0.09  0.61  0.66  -81.6  -93.7 14.65 14.34 -0.59 -0.54 -0.43 -0.03  0.14
2017-11-13 08:00:18.38 41.491 -111.757 11.68  eq  0.03  0.40  0.29 -124.2 -130.1 15.81 14.97 -0.45 -0.36 -0.31  0.06  0.25
2017-11-21 21:01:53.77 40.505 -112.165 -2.00  ex -0.42  0.48  0.14  -87.6  -78.8 12.67 12.66 -0.20  0.04  0.27  0.05  0.62
2017-11-24 23:15:07.38 41.007 -110.834 19.04  eq  0.38  0.68  0.74  -99.7 -119.1 14.89 14.74 -0.60 -0.61 -0.74  0.13  0.12
2017-11-27 22:17:20.94 40.508 -112.167 -2.00  ex -0.08  0.36  0.28  -88.2 -107.7 13.17 12.67 -0.25 -0.28 -0.15  0.60  0.62
2017-11-30 13:17:32.95 41.653 -111.669  9.03  eq  0.09  0.46  0.35 -115.9 -122.5 16.64 15.24 -0.42 -0.35 -0.26  0.11  0.27
2017-12-07 23:10:46.28 40.508 -112.150 -2.00  ex -0.01  0.12  0.85  -63.7 -112.0 13.50 11.79 -0.25 -0.21  0.15  0.20  0.50
2017-12-12 19:06:21.27 40.607 -109.481 -2.00  ex -0.04 -0.01 -0.04  -98.3 -121.2 13.66 13.60 -0.37 -0.25 -0.18  0.55  0.86
2017-12-19 19:20:52.68 40.703 -111.975  8.07  eq  0.08  0.84  0.82 -111.0 -116.6 15.59 14.61 -0.47 -0.35 -0.23  0.04  0.26
2018-01-02 06:38:12.85 37.041 -113.919  8.76  eq -0.06  0.36  0.17 -134.1 -132.2 16.66 15.54 -0.34 -0.22 -0.12  0.05  0.21
2018-01-13 13:57:26.16 41.900 -112.235  6.06  eq  0.02  0.54  0.56 -108.2 -133.5 15.20 15.31 -0.54 -0.47 -0.43  0.10  0.20
2018-01-15 21:21:57.12 40.500 -112.156 -2.00  ex -0.04  0.31  0.10  -97.0 -111.8 13.30 12.82 -0.22 -0.01  0.22 -0.09  0.29
2018-01-18 17:12:25.43 40.614 -109.514 -2.00  ex -0.31 -0.21 -0.35  -98.7 -112.2 14.94 14.21 -0.30 -0.20 -0.14  0.34  0.45
2018-02-09 07:57:16.84 36.933 -113.550 16.31  eq  0.28  0.65  0.58 -116.9 -101.9 15.22 15.39 -0.67 -0.48 -0.45  0.09 -0.00
2018-02-09 22:13:55.30 41.646 -111.674  9.79  eq  0.10  0.45  0.41 -113.3 -120.8 16.03 14.93 -0.52 -0.44 -0.30  0.02  0.20
2018-02-10 09:56:09.53 41.068 -111.007 26.98  eq  0.24  0.98  0.82 -121.7 -104.3 16.35 14.47 -0.51 -0.43 -0.40 -0.16  0.05
2018-02-11 21:56:43.07 40.506 -112.169 -2.00  ex -0.21  0.30  0.04  -92.1 -115.5 13.40 12.81 -0.30 -0.30  0.21  0.08  0.49
2018-02-13 00:44:19.52 41.651 -111.660 11.82  eq  0.12  0.84  0.72 -113.3 -118.2 16.30 14.16 -0.53 -0.52 -0.30 -0.01  0.12
2018-02-13 00:45:17.54 41.652 -111.664 12.42  eq  0.19  0.65  0.49 -106.2 -124.2 16.20 14.75 -0.47 -0.43 -0.28  0.06  0.20
2018-02-15 16:35:25.06 40.622 -109.471 -2.00  ex -0.10 -0.17 -0.30  -86.6  -82.7 13.91 14.07 -0.41 -0.14 -0.20  0.33  0.57
2018-03-07 00:38:09.49 39.411 -111.887 12.90  eq -0.08  0.33  0.21 -144.5 -152.3 16.44 15.67 -0.48 -0.38 -0.35  0.17  0.25
2018-03-09 23:16:30.62 40.401 -111.983 -2.00  ex -0.16  0.08  0.51  -72.2 -101.1 12.64 12.02 -0.05  0.03  0.07  0.36  0.66
2018-03-15 22:30:25.39 40.504 -112.173 -2.00  ex -0.03  0.33  0.32  -78.3 -111.6 12.97 12.39 -0.11 -0.14  0.07  0.04  0.22
2018-03-29 17:35:41.43 39.406 -110.325 -1.41 mis -0.63 -0.19 -0.17  -80.5  -97.9 13.30 14.38 -0.73 -0.56 -0.43  0.14  0.59
2018-03-29 23:53:21.18 37.121 -113.456 14.07  eq  0.39  0.50  0.36 -101.8 -116.7 16.40 15.70 -0.58 -0.46 -0.31 -0.08  0.16
2018-04-01 21:54:46.54 40.520 -112.140 -2.00  ex -0.11  0.32  0.39  -92.1 -129.7 12.69 12.20 -0.27 -0.16 -0.03  0.29  0.51
2018-04-24 21:16:07.44 40.824 -111.889 -2.00  ex -0.33  0.42 -0.14 -104.4 -118.6 12.30 13.13 -0.36 -0.16 -0.08  0.21  0.57
2018-04-26 20:18:48.49 40.629 -109.476 -2.00  ex -0.09 -0.05 -0.25 -114.6 -107.0 13.62 13.58 -0.45 -0.27 -0.13  0.39  0.60
2018-04-27 14:50:56.07 40.237 -113.240 -1.30  ex -0.27  0.18  0.06  -82.9 -104.0 14.28 13.08 -0.17  0.07  0.08  0.19  0.37
2018-05-01 16:07:22.13 40.408 -113.557 -1.30  ex  0.02  0.41  0.37 -114.7 -118.8 13.98 12.74 -0.31 -0.16 -0.08  0.13  0.36
2018-05-10 00:03:06.86 36.773 -111.323 15.01  eq  0.10  0.19  0.25 -115.8 -127.4 15.60 15.10 -0.60 -0.53 -0.48 -0.10  0.11
2018-05-19 21:56:39.94 37.135 -113.407 15.83  eq  0.20  0.44  0.48 -131.9 -118.6 16.68 15.74 -0.67 -0.67 -0.56 -0.12  0.03
2018-05-25 03:15:29.82 37.072 -112.869  8.16  eq  0.24  0.46  0.37 -142.0 -132.6 16.26 16.00 -0.55 -0.40 -0.40  0.03  0.22
2018-06-07 00:45:25.20 40.512 -112.169 -2.00  ex -0.01 -0.14  0.67  -51.4 -131.1 14.08 12.17 -0.23 -0.01 -0.09  0.21  0.41
2018-06-10 21:35:49.80 36.878 -113.053 23.43  eq  0.39  0.49  0.40 -119.9 -131.4 16.81 15.57 -0.52 -0.34 -0.33 -0.07  0.14
2018-06-12 22:32:45.38 39.626 -112.197 -2.00  ex -0.02  0.19  0.09  -73.2  -93.3 13.91 12.97 -0.30 -0.09  0.08  0.31  0.64
2018-06-19 00:17:29.95 41.068 -111.243 22.57  eq  0.05  0.60  0.65 -116.7 -120.6 15.91 14.71 -0.59 -0.52 -0.39 -0.07  0.18
2018-06-20 00:13:12.97 38.321 -113.087  5.37  eq  0.47  0.73  0.79 -105.5 -150.0 16.17 14.75 -0.63 -0.49 -0.40 -0.09  0.15
2018-06-27 06:51:05.80 41.539 -112.194  7.06  eq -0.21  0.43  0.44 -108.1 -109.0 15.70 14.98 -0.48 -0.31 -0.30 -0.06  0.08
2018-07-03 09:37:11.81 40.008 -111.885  6.82  eq  0.03  0.75  0.60 -121.7 -138.9 15.82 14.91 -0.28 -0.25 -0.24  0.01  0.14
2018-07-17 02:36:41.52 42.424 -111.533 13.66  eq  0.51  0.67  0.62 -135.7 -147.9 15.75 14.98 -0.41 -0.23 -0.22  0.19  0.36
2018-07-17 15:36:05.41 37.023 -112.388 20.44  eq  0.10  0.29  0.31 -132.4 -125.8 16.72 15.19 -0.73 -0.42 -0.63 -0.09 -0.01
2018-07-24 12:11:43.66 39.294 -111.215 -2.45 mis -0.56 -0.24 -0.31  -88.6 -114.0 13.68 12.60 -0.30 -0.33 -0.03  0.24  0.35
2018-07-31 01:11:05.44 41.057 -110.891 17.70  eq  0.21  0.63  0.59 -115.6 -141.3 16.07 15.02 -0.51 -0.36 -0.34  0.09  0.24
2018-08-14 09:34:57.95 41.099 -112.111  9.43  eq  0.20  0.78  0.80 -121.9 -137.7 14.80 14.41 -0.69 -0.46 -0.54  0.05  0.16
2018-08-18 05:06:16.33 38.988 -111.368 -1.56 mis -0.46  0.14  0.07  -97.7 -130.4 13.87 14.01 -0.48 -0.43 -0.31  0.63  0.87
2018-08-31 06:11:45.91 41.844 -112.664  8.76  eq  0.30  0.65  0.61 -105.7 -126.3 15.96 15.45 -0.48 -0.43 -0.40  0.13  0.24
2018-08-31 20:55:00.84 40.755 -112.069  8.66  eq  0.12  0.88  0.75 -120.1 -109.8 16.04 15.34 -0.48 -0.46 -0.45 -0.04  0.05
2018-09-03 23:48:16.25 41.620 -112.391  8.20  eq  0.12  0.46  0.45  -98.4 -117.1 15.69 15.52 -0.62 -0.53 -0.47  0.09  0.23
2018-09-09 15:10:23.02 37.465 -113.850  5.24  eq -0.26  0.34  0.30 -102.8 -125.6 16.17 15.52 -0.58 -0.40 -0.26 -0.15  0.04
2018-09-15 13:27:58.81 37.376 -112.395  9.13  eq  0.03  0.28  0.17 -137.1 -139.1 16.41 15.74 -0.47 -0.31 -0.25  0.01  0.21
2018-09-21 04:41:25.77 41.327 -110.419 37.77  eq -0.02  0.57  0.47 -123.7 -121.8 16.80 15.57 -0.56 -0.41 -0.50 -0.08  0.06
2018-10-05 20:13:12.39 38.744 -111.512 12.63  eq -0.08  0.56  0.53 -111.1 -116.1 16.20 14.90 -0.49 -0.44 -0.25  0.01  0.17
2018-10-07 14:18:10.30 37.059 -112.868 23.38  eq -0.11  0.45  0.31 -118.2 -130.7 15.45 15.28 -0.51 -0.48 -0.47  0.09  0.04
2018-10-10 10:05:07.76 39.491 -111.932 12.78  eq  0.22  0.79  0.74 -106.1 -108.6 15.94 14.54 -0.14 -0.12 -0.05 -0.09  0.06
2018-10-11 10:35:05.60 39.456 -111.910 14.96  eq  0.09  0.65  0.50 -123.3 -129.0 15.67 14.83 -0.37 -0.36 -0.35  0.03 -0.00
2018-10-16 18:04:13.76 39.880 -112.067  9.82  eq  0.26  0.59  0.44 -129.8 -145.3 15.73 15.25 -0.43 -0.36 -0.31  0.38  0.50
2018-10-16 20:36:30.38 39.879 -112.076  8.96  eq  0.36  0.88  0.67 -123.2 -128.1 15.37 15.22 -0.33 -0.34 -0.23 -0.05  0.05
2018-10-18 02:31:48.69 37.813 -113.189 14.36  eq  0.26  0.61  0.52 -123.9 -141.0 15.92 16.03 -0.63 -0.37 -0.31 -0.20  0.12
2018-10-27 15:51:15.20 38.800 -111.559  8.98  eq  0.22  0.46  0.51  -95.9 -112.3 15.97 14.87 -0.36 -0.39 -0.32  0.13  0.28
2018-11-13 09:19:17.02 38.076 -112.837 11.95  eq  0.01  0.76  0.72 -103.6 -100.6 15.86 15.49 -0.60 -0.39 -0.36 -0.10  0.06
2018-11-20 10:26:36.61 37.022 -112.591 13.73  eq -0.09  0.38  0.31 -120.8 -129.8 16.19 14.87 -0.84 -0.70 -0.63 -0.14  0.14
2018-11-20 14:32:29.67 37.027 -112.588 11.39  eq -0.26 -0.09  0.05 -121.1 -129.9 16.66 15.14 -0.93 -0.93 -0.81 -0.26  0.04
2018-12-06 13:29:58.48 37.025 -112.387 21.00  eq  0.06  0.41  0.28 -101.9 -120.8 15.96 14.64 -0.82 -0.49 -0.65  0.09  0.14
2018-12-30 20:14:56.75 41.519 -111.286 17.77  eq -0.04  0.46  0.40 -118.1 -121.1 15.28 14.38 -0.64 -0.63 -0.42 -0.14  0.14
2019-01-02 15:47:03.60 38.578 -112.259  7.36  eq -0.07  0.33  0.19 -135.2 -148.1 16.64 15.90 -0.39 -0.27 -0.24  0.22  0.34
2019-01-04 12:23:36.52 39.714 -110.752 -3.34 mis -0.45  0.20  0.04  -98.1 -124.1 12.97 12.62 -0.11  0.10  0.35  0.38  0.44
2019-01-10 22:56:47.98 37.499 -113.857  5.78  eq -0.31  0.42  0.43 -103.0 -121.6 16.20 15.76 -0.70 -0.58 -0.64  0.01  0.07
2019-01-13 21:04:59.56 37.502 -113.847  4.91  eq -0.04  0.21  0.12 -143.8 -157.8 17.06 15.91 -0.49 -0.37 -0.27  0.11  0.36
2019-01-13 21:29:16.99 37.500 -113.855  7.76  eq -0.38  0.08  0.10 -114.8 -138.4 16.03 15.62 -0.56 -0.44 -0.41 -0.08  0.06
2019-01-14 05:01:16.53 37.501 -113.849  6.81  eq  0.01  0.51  0.39 -124.3 -126.6 17.21 16.39 -0.42 -0.32 -0.29  0.01  0.29
2019-01-16 21:58:18.51 37.496 -113.850  6.92  eq  0.25  0.46  0.37 -120.8 -144.5 15.93 16.17 -0.44 -0.31 -0.25  0.16  0.33
2019-01-16 22:00:01.04 37.495 -113.849  8.89  eq  0.04  0.03 -0.04 -159.3 -164.4 16.91 16.15 -0.44 -0.33 -0.20  0.17  0.41
2019-01-18 11:13:06.35 37.507 -113.844  5.92  eq -0.04  0.46  0.29 -110.5 -132.9 16.13 15.88 -0.44 -0.39 -0.42  0.01  0.06
2019-01-18 16:45:08.55 37.504 -113.849  5.43  eq -0.17  0.31  0.12 -114.7 -139.9 16.81 16.13 -0.57 -0.44 -0.32 -0.07  0.19
2019-01-18 21:08:59.45 37.498 -113.841  5.52  eq -0.31  0.14  0.10 -106.5 -138.1 16.27 15.29 -0.50 -0.41 -0.32 -0.01  0.15
2019-01-19 01:14:28.60 37.507 -113.863  8.95  eq -0.09  0.35  0.28 -111.3 -143.3 15.80 15.14 -0.46 -0.38 -0.30 -0.01  0.19
2019-01-30 17:45:25.74 37.496 -113.851  6.81  eq -0.18  0.38  0.47 -103.2 -125.8 16.58 15.69 -0.68 -0.46 -0.45 -0.21  0.03
2019-02-06 20:41:18.06 37.505 -113.844  6.20  eq -0.14  0.24  0.23 -106.6 -137.4 16.74 15.79 -0.56 -0.50 -0.40 -0.17  0.00
2019-02-13 05:05:27.96 40.469 -111.936  6.90  eq  0.14  0.67  0.55 -123.5 -117.3 15.91 14.96 -0.45 -0.50 -0.43  0.10  0.20
2019-02-13 11:38:11.81 37.018 -113.596 11.32  eq -0.23  0.10  0.07 -122.2 -116.1 16.57 15.35 -0.61 -0.46 -0.31 -0.09  0.23
2019-02-13 12:54:58.33 40.472 -111.938  6.84  eq  0.23  0.69  0.71  -92.9 -117.7 15.40 14.81 -0.31 -0.54 -0.34  0.11  0.21
2019-02-15 12:02:50.77 40.464 -111.944  8.76  eq -0.16  0.16  0.03 -152.5 -158.0 16.67 16.05 -0.34 -0.26 -0.23  0.36  0.47
2019-02-15 12:09:51.25 40.463 -111.948  8.59  eq -0.22 -0.01 -0.15 -163.7 -167.8 16.34 15.94 -0.31 -0.27 -0.24  0.48  0.54
2019-02-15 16:05:43.44 40.469 -111.937  7.29  eq  0.18  0.60  0.62 -118.2 -116.4 15.29 15.05 -0.44 -0.40 -0.36  0.15  0.21
2019-02-16 06:41:40.57 40.471 -111.934  4.59  eq  0.12  0.73  0.72 -112.8 -122.1 14.85 14.87 -0.35 -0.40 -0.25  0.06  0.25
2019-02-17 02:00:52.89 40.465 -111.941  6.41  eq  0.00  0.50  0.41 -122.9 -130.6 15.48 15.68 -0.40 -0.39 -0.26  0.24  0.29
2019-02-17 11:10:30.26 40.474 -111.934  6.02  eq  0.17  0.82  0.72 -110.6 -100.0 14.43 14.98 -0.41 -0.54 -0.43  0.20  0.22
2019-02-17 15:25:20.39 40.472 -111.936  5.70  eq  0.14  0.88  0.65 -117.0 -108.0 14.39 14.70 -0.28 -0.61 -0.30  0.12  0.19
2019-02-18 13:50:51.77 40.473 -111.942  6.16  eq  0.12  0.64  0.52 -109.1 -115.7 14.96 14.93 -0.43 -0.56 -0.45  0.12  0.20
2019-02-19 14:11:18.53 40.476 -111.936  6.64  eq  0.06  0.80  0.61 -122.1 -118.2 14.34 14.95 -0.42 -0.56 -0.42  0.24  0.23
2019-02-20 15:33:08.47 40.465 -111.940  9.15  eq  0.04  0.65  0.48 -118.3 -127.2 14.80 14.64 -0.31 -0.40 -0.32  0.12  0.18
2019-02-21 01:40:53.76 40.480 -111.943  6.56  eq  0.09  0.78  0.57 -109.2 -123.9 14.68 15.23 -0.47 -0.52 -0.39  0.19  0.26
2019-02-21 02:37:42.25 40.474 -111.941  6.99  eq  0.07  0.56  0.49 -113.9 -131.0 15.70 15.60 -0.40 -0.41 -0.33  0.22  0.30
2019-02-21 03:08:38.06 40.469 -111.944  7.58  eq  0.01  0.60  0.39 -131.7 -136.5 15.65 15.39 -0.36 -0.32 -0.25  0.19  0.26
2019-02-21 11:15:26.24 40.474 -111.934  5.85  eq  0.04  0.85  0.60 -115.8 -109.5 14.36 14.58 -0.37 -0.51 -0.37  0.18  0.24
2019-02-23 09:31:10.54 40.474 -111.950  8.55  eq -0.10  0.21  0.06 -147.7 -143.5 16.30 16.10 -0.33 -0.25 -0.24  0.29  0.38
2019-02-24 08:59:39.16 37.773 -113.133 10.39  eq  0.01  0.56  0.42  -95.2 -135.0 15.46 15.51 -0.42 -0.45 -0.32 -0.06  0.05
2019-02-24 21:34:27.53 40.473 -111.935  7.24  eq  0.12  0.86  0.64  -99.9 -133.0 15.62 15.40 -0.38 -0.38 -0.29  0.09  0.16
2019-02-25 03:33:27.10 40.477 -111.928  6.57  eq  0.24  0.88  0.81 -104.3 -106.2 14.19 15.52 -0.34 -0.58 -0.45  0.17  0.15
2019-03-01 10:39:40.62 38.721 -112.503 10.28  eq -0.28  0.55  0.31 -122.5 -128.7 16.84 15.36 -0.34 -0.27 -0.24  0.04  0.15
2019-03-02 02:57:59.32 37.502 -113.849  6.96  eq -0.28  0.21  0.04 -125.2 -140.1 17.75 15.92 -0.44 -0.35 -0.33  0.19  0.28
2019-03-02 03:28:26.89 37.491 -113.854  7.09  eq -0.14  0.37  0.29 -106.2 -126.9 16.54 15.57 -0.39 -0.33 -0.31 -0.07  0.09
2019-03-03 16:10:22.60 37.494 -113.849  6.53  eq  0.07  0.31  0.22 -138.2 -151.0 16.97 16.14 -0.39 -0.29 -0.25  0.22  0.35
2019-03-05 07:55:22.23 40.471 -111.942  6.57  eq  0.18  0.73  0.62 -108.8 -115.7 15.24 14.93 -0.39 -0.55 -0.44  0.14  0.17
2019-03-05 08:04:34.08 40.470 -111.944  7.46  eq -0.22  0.52  0.43 -140.1 -138.7 14.76 14.39 -0.59 -0.46 -0.34  0.41  0.57
2019-03-08 22:05:03.11 38.814 -111.568 19.61  eq  0.41  0.48  0.39 -113.0 -122.5 16.85 15.65 -0.50 -0.40 -0.31 -0.07  0.09
2019-03-09 08:41:05.33 38.836 -111.436  7.29  eq -0.26  0.67  0.45  -92.3 -117.4 14.80 14.47 -0.55 -0.47 -0.57 -0.00  0.05
2019-03-14 19:47:22.27 39.045 -110.963 16.94  eq  0.06  0.55  0.45 -126.8 -137.9 15.91 14.83 -0.47 -0.34 -0.27 -0.07  0.05
2019-03-15 08:16:17.41 39.041 -110.955 17.01  eq -0.38  0.10  0.01 -109.4 -132.0 16.07 14.94 -0.44 -0.37 -0.28  0.01  0.25
2019-03-15 12:33:57.04 39.048 -110.960 17.04  eq -0.14  0.28  0.17 -128.4 -143.2 16.50 15.15 -0.33 -0.27 -0.19  0.30  0.49
2019-03-17 16:28:03.07 40.468 -111.944  8.67  eq  0.09  0.56  0.40 -117.0 -123.7 15.43 14.93 -0.38 -0.42 -0.31  0.23  0.29
2019-03-17 20:52:25.20 39.049 -110.962 17.20  eq -0.14  0.28  0.21 -122.8 -135.7 16.56 15.15 -0.40 -0.33 -0.25  0.14  0.31
2019-03-17 23:02:58.73 39.049 -110.960 17.32  eq -0.03  0.35  0.31 -110.1 -131.4 16.42 15.09 -0.41 -0.38 -0.23  0.03  0.25
2019-03-19 11:43:44.20 39.124 -111.808 16.99  eq  0.13  0.54  0.37 -118.6 -127.2 16.31 14.85 -0.40 -0.34 -0.24  0.04  0.21
2019-03-20 01:14:29.65 39.405 -110.313 -1.43 mis -0.34 -0.01  0.28 -105.0 -116.6 13.21 14.69 -0.68 -0.79 -0.58  0.33  0.54
2019-03-20 05:03:50.15 39.406 -110.315 -1.40 mis -0.44 -0.06  0.25 -126.2 -105.4 13.11 14.81 -0.66 -0.74 -0.54  0.36  0.60
2019-03-20 15:08:17.06 39.407 -110.315 -1.48 mis -0.67 -0.32 -0.30 -112.3  -89.6 12.93 14.50 -0.69 -0.70 -0.46  0.71  1.12
2019-03-22 13:36:34.66 40.460 -111.951  7.89  eq  0.06  0.55  0.52 -135.6 -125.3 14.83 13.91 -0.32 -0.35 -0.26  0.27  0.30
2019-03-22 15:22:07.41 40.462 -111.948  8.41  eq  0.03  0.58  0.51 -129.2 -134.2 15.17 14.86 -0.41 -0.38 -0.30  0.21  0.34
2019-03-23 03:29:41.96 38.753 -111.503  5.93  eq  0.20  0.73  0.71 -127.5 -125.8 16.54 15.19 -0.58 -0.52 -0.55 -0.06  0.04
2019-03-26 00:35:49.70 39.407 -110.324 -1.26 mis -0.39  0.09  0.08 -108.6  -95.3 13.58 14.55 -0.62 -0.66 -0.54  0.54  0.56
2019-03-28 00:00:37.32 39.405 -110.310 -1.66 mis -0.41 -0.20  0.14 -105.8 -112.9 13.23 14.65 -0.70 -0.77 -0.59  0.47  0.72
2019-03-28 02:58:17.71 39.406 -110.316 -1.42 mis -0.38 -0.13  0.13 -116.1  -92.7 13.33 14.55 -0.62 -0.69 -0.62  0.44  0.54
2019-03-30 05:23:41.29 39.042 -110.960 17.54  eq -0.03  0.49  0.40 -113.6 -119.9 15.63 14.71 -0.52 -0.47 -0.25 -0.01  0.14
2019-03-30 19:39:43.42 39.044 -110.960 17.09  eq -0.17  0.23  0.24 -114.9 -132.0 15.98 15.03 -0.50 -0.44 -0.35  0.13  0.33
2019-03-31 07:58:45.55 40.465 -111.952  8.40  eq  0.10  0.56  0.46 -102.1 -115.5 15.17 15.13 -0.34 -0.33 -0.30  0.17  0.24
2019-03-31 08:14:04.30 40.463 -111.948  8.72  eq  0.20  0.69  0.73 -104.0 -120.6 15.43 15.07 -0.49 -0.54 -0.35  0.08  0.20
2019-04-01 19:49:40.71 39.407 -110.314 -1.34 mis -0.37 -0.19  0.16 -109.3 -124.1 13.33 14.31 -0.67 -0.70 -0.61  0.40  0.59
2019-04-04 04:51:28.37 39.412 -110.318 -1.29 mis -0.52  0.00 -0.08  -93.3  -91.0 13.41 15.15 -0.65 -0.50 -0.52  0.45  0.56
2019-04-05 03:12:06.05 39.052 -110.960 17.29  eq  0.02  0.45  0.39  -82.4  -91.4 16.56 15.43 -0.66 -0.58 -0.44 -0.08  0.17
2019-04-10 04:32:11.37 39.056 -110.962 17.46  eq -0.36 -0.08 -0.14 -128.6 -146.3 16.23 15.30 -0.42 -0.40 -0.28  0.24  0.40
2019-04-11 02:06:17.16 40.354 -111.909  6.47  eq -0.06  0.48  0.36 -118.9 -125.4 15.31 15.60 -0.39 -0.35 -0.32  0.28  0.33
2019-04-15 05:18:16.78 40.459 -111.945  7.49  eq  0.11  0.72  0.64 -114.8 -122.2 15.72 15.17 -0.56 -0.39 -0.42  0.02  0.19
2019-04-18 05:23:33.40 39.047 -110.955 17.24  eq  0.09  0.45  0.52 -103.2 -122.2 16.14 14.99 -0.70 -0.63 -0.40 -0.14  0.10
2019-04-19 21:38:12.13 39.295 -112.019 18.35  eq -0.43 -0.05 -0.11 -115.5 -128.1 16.43 15.58 -0.51 -0.40 -0.39  0.01  0.20
2019-04-29 03:32:22.61 40.358 -111.507  6.12  eq  0.13  0.76  0.69 -106.1 -109.8 14.04 14.44 -0.12 -0.30 -0.26  0.22  0.05
2019-05-01 19:01:56.31 39.414 -110.319 -1.31 mis -0.42  0.01  0.14 -128.3 -107.6 13.46 14.70 -0.64 -0.72 -0.68  0.50  0.53
2019-05-07 03:48:39.51 39.409 -110.314 -1.48 mis -0.57 -0.22 -0.23 -114.3 -100.9 13.56 14.18 -0.70 -0.71 -0.64  0.40  0.56
2019-05-09 21:13:54.87 37.490 -113.849  7.32  eq  0.11  0.49  0.28  -99.1 -121.5 16.85 15.88 -0.45 -0.30 -0.30 -0.17  0.01
2019-05-18 23:35:21.30 41.888 -112.240  5.90  eq  0.11  0.59  0.64 -110.5 -153.1 15.47 15.88 -0.65 -0.63 -0.56 -0.10  0.15
2019-05-26 14:37:47.66 39.410 -111.896 13.41  eq -0.05  0.57  0.38 -117.6 -136.3 15.25 15.23 -0.34 -0.39 -0.34  0.13  0.13
2019-05-27 00:28:51.57 39.047 -110.960 17.15  eq -0.29  0.12  0.06 -119.7 -134.4 16.27 15.19 -0.43 -0.32 -0.26  0.10  0.33
2019-05-27 17:27:56.64 38.568 -112.254  6.47  eq  0.51  1.10  0.63  -82.3 -114.1 14.83 14.38 -0.27 -0.32 -0.19  0.35  0.17
2019-05-27 20:05:01.04 38.589 -112.237  7.48  eq  0.16  0.61  0.50 -122.3 -128.4 16.00 15.37 -0.37 -0.31 -0.28  0.11  0.17
2019-05-29 06:59:24.31 39.412 -110.344 -2.73 mis -0.36 -0.09  0.02 -103.3 -104.8 12.90 14.31 -0.60 -0.53 -0.59  0.33  0.23
2019-05-31 17:27:40.72 38.861 -112.071  7.68  eq -0.05  0.43  0.34 -132.8 -147.6 15.94 15.25 -0.46 -0.39 -0.32  0.37  0.51
2019-06-05 22:32:18.37 41.024 -111.615  9.46  eq -0.07  0.71  0.68 -103.3 -106.1 15.29 14.57 -0.62 -0.51 -0.54  0.26  0.25
2019-06-06 11:17:53.57 41.019 -111.614  7.77  eq -0.01  0.70  0.82  -97.4  -98.6 14.96 13.64 -0.75 -0.77 -0.55  0.19  0.33
2019-06-07 01:48:01.59 41.024 -111.612  8.88  eq -0.18  0.40  0.46 -127.6 -118.7 15.11 14.97 -0.69 -0.56 -0.56  0.13  0.28
2019-06-17 12:45:27.89 37.014 -113.594 10.07  eq -0.13  0.41  0.39  -90.8 -125.7 16.07 13.74 -0.42 -0.12 -0.19  0.13  0.29
2019-07-04 17:15:04.13 39.029 -112.059 10.39  eq -0.29  0.52  0.67 -118.9  -81.0 15.05 13.48 -0.44 -0.36 -0.15 -0.19  0.04
2019-07-11 03:56:49.81 37.045 -112.878 17.49  eq -0.03  0.34  0.20 -100.6 -129.3 15.59 15.45 -0.49 -0.39 -0.33  0.03  0.20
2019-07-11 11:59:34.56 36.977 -113.502  9.38  eq -0.10  0.77  0.46 -105.0 -120.3 16.00 15.23 -0.54 -0.39 -0.32  0.01  0.07
2019-07-15 22:43:57.50 41.585 -111.740  7.99  eq  0.01  0.52  0.68 -124.7 -136.0 15.48 13.91 -0.72 -0.63 -0.40 -0.04  0.31
